id,file_name,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,text_raw,text_clean,label_category_suggested,label_triage_suggested,red_flags_suggested,category_hits,triage_hits,suggestion_confidence,label_category_gold,label_triage_gold,red_flags_gold,reviewed_by,review_notes
715,call_715.mp3,Children murdered,6/09,Texas,1.0,1.0,1.0,0.0,"Children murdered – In June 2009 Debra Jeter dialed 911 from her Hillsboro (Tex.) home to say, “I just killed my children.” The Hill County sheriff’s dispatcher kept her on the line while officers arrived to arrest her. In May 2010 Jeter pleaded guilty and the logging tape was released.","children murdered – in june 2009 debra jeter dialed 911 from her hillsboro (tex.) home to say, “i just killed my children.” the hill county sheriff’s dispatcher kept her on the line while officers arrived to arrest her. in may 2010 jeter pleaded guilty and the logging tape was released.",crime,CRITICAL,1,murder,,0.99,crime,CRITICAL,1,,
716,call_716.mp3,Bad chicken 911,5/10,Florida,1.0,0.0,0.0,1.0,"Bad chicken 911 – In May 2010 a Northport (Fla.) woman dialed 911 to complain about her chicken restaurant order. Daria Fryziuk acknowledged the call wasn’t an emergency, but still complained.","bad chicken 911 – in may 2010 a northport (fla.) woman dialed 911 to complain about her chicken restaurant order. daria fryziuk acknowledged the call wasn’t an emergency, but still complained.",other,NON_URGENT,0,,,0.55,other,NON_URGENT,0,,
717,call_717.mp3,Murder-suicide,5/10,Colorado,1.0,2.0,1.0,0.0,"Murder-suicide – In May 2010 the husband-wife owners of a Boulder (Colo.) tile shop were involved in a murder-suicide. Employees dialed 911 when they heard gunfire and officers were dispatched, according to the logging tapes.","murder-suicide – in may 2010 the husband-wife owners of a boulder (colo.) tile shop were involved in a murder-suicide. employees dialed 911 when they heard gunfire and officers were dispatched, according to the logging tapes.",fire,CRITICAL,1,fire,,0.99,fire,CRITICAL,1,,
718,call_718.mp3,Sinking vehicle,6/10,Florida,1.0,0.0,1.0,0.0,Sinking vehicle – In June 2010 a woman crashed her car off a Coral Springs (Fla.) highway at 5 a.m. and into a canal. Eve Rubino dialed 911 to say the car was sinking and she was disabled.,sinking vehicle – in june 2010 a woman crashed her car off a coral springs (fla.) highway at 5 a.m. and into a canal. eve rubino dialed 911 to say the car was sinking and she was disabled.,other,CRITICAL,1,,crash,0.8,other,CRITICAL,1,,
719,call_719.mp3,Murder-suicide,5/10,Washington,1.0,3.0,1.0,0.0,"Murder-suicide – In May 2010 an off-duty Pierce County sheriff’s deputy shot and killed his in-laws and, after a stand-off with co-workers, himself. Allen Myron had threatened suicide before and believed his in-laws were interfering with his marriage. Susan Multanen managed to crawl to a neighbor’s house and speak with the dispatcher, but she died later in a hospital.","murder-suicide – in may 2010 an off-duty pierce county sheriff’s deputy shot and killed his in-laws and, after a stand-off with co-workers, himself. allen myron had threatened suicide before and believed his in-laws were interfering with his marriage. susan multanen managed to crawl to a neighbor’s house and speak with the dispatcher, but she died later in a hospital.",crime,CRITICAL,1,"shot, murder",,0.99,crime,CRITICAL,1,,
720,call_720.mp3,Double murder,9/09,New Jersey,1.0,2.0,1.0,0.0,"Double murder – In Sept. 2009 an Egg Harbor (NJ) man dialed 911 to say he found his girlfriend and her mother dead inside a home. However, police say that Nicholas Nigro III later confessed to murdering the two women.","double murder – in sept. 2009 an egg harbor (nj) man dialed 911 to say he found his girlfriend and her mother dead inside a home. however, police say that nicholas nigro iii later confessed to murdering the two women.",crime,CRITICAL,1,murder,,0.99,crime,CRITICAL,1,,
721,,Hanging from truck,6/10,Ohio,1.0,0.0,1.0,0.0,"Hanging from truck – In June 2010 a man decided to hitch-hike on the back of a tractor-trailer rig, but the vehicle didn’t stop for 17 miles, and the man dialed the Fayette County (Ohio) Sheriff’s comm center for help. Brandon Farmer was finally rescued by a Sabina police officer who spotted him on the truck.","hanging from truck – in june 2010 a man decided to hitch-hike on the back of a tractor-trailer rig, but the vehicle didn’t stop for 17 miles, and the man dialed the fayette county (ohio) sheriff’s comm center for help. brandon farmer was finally rescued by a sabina police officer who spotted him on the truck.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
722,call_722.mp3,Baby Delivery,6/10,Florida,1.0,0.0,1.0,0.0,"Baby Delivery – In June 2010 Hillsborough County (Fla.) 911 dispatcher Angela Potenziano fielded a 911 call from a woman at a laundromat, and assisted an employee to deliver a customer’s baby.","baby delivery – in june 2010 hillsborough county (fla.) 911 dispatcher angela potenziano fielded a 911 call from a woman at a laundromat, and assisted an employee to deliver a customer’s baby.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
723,call_723.mp3,Murder 911 call,6/10,Florida,1.0,0.0,1.0,0.0,"Murder 911 call – In June 2010 a woman in Spring Hill (Fla.) dialed 911 to report that her brother had killed her other brother. She said her father was in the backyard digging up a mound of earth, which she believed covered the body. Police arrived to arrest Stanley Eckard, 21, and charged him with the strangulation of brother Sean. During the call the woman (name protected by Fla. law) fears that Stanley will see them uncovering the body and kill them also. (tape redaced by sheriff to remove caller ID info.)","murder 911 call – in june 2010 a woman in spring hill (fla.) dialed 911 to report that her brother had killed her other brother. she said her father was in the backyard digging up a mound of earth, which she believed covered the body. police arrived to arrest stanley eckard, 21, and charged him with the strangulation of brother sean. during the call the woman (name protected by fla. law) fears that stanley will see them uncovering the body and kill them also. (tape redaced by sheriff to remove caller id info.)",crime,CRITICAL,1,murder,,0.8,crime,CRITICAL,1,,
724,call_724.mp3,Alligator bite,6/10,Florida,1.0,0.0,1.0,0.0,"Alligator bite – In June 1010 a man was bitten on the neck by a 12-foot alligator at an Ocala (Fla.) animal park, and an employee dialed 911 to report it.","alligator bite – in june 1010 a man was bitten on the neck by a 12-foot alligator at an ocala (fla.) animal park, and an employee dialed 911 to report it.",other,CRITICAL,1,,,0.55,other,CRITICAL,1,,
725,call_725.mp3,Carjacking/murder,6/10,Florida,1.0,1.0,1.0,0.0,"Carjacking/murder – In June 2010 a couple was carjacked in Brooksville (Fla.), and the man was fatally stabbed. Enrique Acevedo died from the injuries but his girlfriend Skyler Collins survived. Police arrested three persons for the murder.","carjacking/murder – in june 2010 a couple was carjacked in brooksville (fla.), and the man was fatally stabbed. enrique acevedo died from the injuries but his girlfriend skyler collins survived. police arrested three persons for the murder.",crime,CRITICAL,1,"stab, murder, carjacking",,0.99,crime,CRITICAL,1,,
726,call_726.mp3,Child in car,7/10,Arizona,1.0,1.0,1.0,0.0,"Child in car – In July 2010 a Chandler (Ariz.) mother dialed 911 after she couldn’t find her 3 year-old son. April Carpenter told the dispatcher she was studying for 30-40 minutes and lost track of her son. An arriving officer found the child inside the family car, in 100-degree heat. The child did not survive.","child in car – in july 2010 a chandler (ariz.) mother dialed 911 after she couldn’t find her 3 year-old son. april carpenter told the dispatcher she was studying for 30-40 minutes and lost track of her son. an arriving officer found the child inside the family car, in 100-degree heat. the child did not survive.",other,CRITICAL,1,,,0.8,other,CRITICAL,1,,
727,call_727.mp3,Children murdered,7/10,Texas,1.0,2.0,1.0,0.0,"Children murdered – In July 2010 a Dallas mother strangled her two children, apparently over depression that they were autistic. Zain Akhter was arrested by arriving police after the 10-minute 911 call, during which she explained in halting English what happened. Her two children died at the hospital. Read more details","children murdered – in july 2010 a dallas mother strangled her two children, apparently over depression that they were autistic. zain akhter was arrested by arriving police after the 10-minute 911 call, during which she explained in halting english what happened. her two children died at the hospital. read more details",crime,CRITICAL,1,murder,,0.99,crime,CRITICAL,1,,
728,call_728.mp3,Workplace shooting,7/10,New Mexico,1.0,2.0,1.0,0.0,"Workplace shooting – In July 2010 a man entered an Albuquerque (NM) fiber optics plant and killed two persons, wounded four and then killed himself, apparently part of a domestic dispute with his girlfriend. Several Emcore Corp. employees dialed 911 and tried to provide specific information about the suspect’s location.","workplace shooting – in july 2010 a man entered an albuquerque (nm) fiber optics plant and killed two persons, wounded four and then killed himself, apparently part of a domestic dispute with his girlfriend. several emcore corp. employees dialed 911 and tried to provide specific information about the suspect’s location.",crime,CRITICAL,1,"shooting, domestic, suspect",shooting,0.99,crime,CRITICAL,1,,
729,call_729.mp3,Daytime burglary,7/10,California,1.0,0.0,1.0,0.0,"Daytime burglary – In July 2010 two Fontana (S. Calif.) children were home alone when burglars knocked on their door, and hearing no response, broke in. The children ran upstairs to hide, and one dialed 911 for help. Arriving police chased the suspects and caught two. The children were unharmed.","daytime burglary – in july 2010 two fontana (s. calif.) children were home alone when burglars knocked on their door, and hearing no response, broke in. the children ran upstairs to hide, and one dialed 911 for help. arriving police chased the suspects and caught two. the children were unharmed.",crime,CRITICAL,1,"burglary, suspect",,0.8,crime,CRITICAL,1,,
730,call_730.mp3,Workplace shooting,8/10,Connecticut,1.0,9.0,1.0,0.0,"Workplace shooting – In August 2010 Oscar Thornton opened fire on fellow workers in Hartford (Conn.) after a disciplinary meeting, killing eight of them. He then telephoned his mother, and then dialed 911, reaching a state police dispatcher to explain his actions. After hanging up, he killed himself. Also listen to several","workplace shooting – in august 2010 oscar thornton opened fire on fellow workers in hartford (conn.) after a disciplinary meeting, killing eight of them. he then telephoned his mother, and then dialed 911, reaching a state police dispatcher to explain his actions. after hanging up, he killed himself. also listen to several",fire,CRITICAL,1,fire,shooting,0.99,fire,CRITICAL,1,,
