case_id,text_en,source,label_category_gold,label_triage_gold,red_flags_gold
synth2_non_urgent_nu_608,"Hello, I have a question, I found an open door at the business next door. Might be nothing. No rush.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_369,There's a huge fire in the kitchen! I can hear people screaming inside! They're trapped! Please send help!,synthetic_v2,fire,CRITICAL,1
synth2_non_urgent_nu_252,Calling back to say the situation resolved. No need to send anyone. Appreciate it.,synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_24,"Can someone come? There's a suspicious person following me at a bus stop. um, I'm scared. They've been behind me for blocks. Can you send someone?",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_291,"Hey, We need assistance, My neighbor's boyfriend is screaming at her and banging on the door. She sounded scared. Please send help.",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_424,"Good evening, There's been um, a car accident at school. A couple cars involved, people are hurt but everyone seems conscious. Is someone coming?",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_706,Can someone come? My wife is pregnant and having contractions really close together. Her water broke. First baby. Thank you.,synthetic_v2,medical,URGENT,0
synth2_non_urgent_nu_682,"Excuse me, I just wanted to let you know, There's a homeless person sleeping in the park. They seem okay but it's very cold. Thanks for your help.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_98,A child is is having a severe allergic reaction! Their face is swelling and they can't breathe! The epipen isn't working! Hurry please!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_85,"I want to report Someone is trying to break into my house right now! I uh, can hear them at the back door! Can you send someone?",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_162,"Hi there, it's not urgent or anything but A dog has been barking nonstop for maybe 15 minutes at the park. Owner isn't home.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_91,"Good evening, A pregnant woman at a laundromat is in labor. The baby might be coming. She says she can feel it.",synthetic_v2,medical,URGENT,1
synth2_critical_crit_73,Quick! Shots fired at a grocery store! Multiple people down! Send everything you have! Please come quickly!,synthetic_v2,crime,CRITICAL,1
synth2_non_urgent_nu_14,"Hello, not sure if this is the right number but I butt-dialed you, sorry. Everything is fine here.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_75,Please please! My toddler drank cleaning chemicals! They're throwing up and crying! Please come quickly!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_366,My 36 year old didn't come home from school. It's been over 2 hours. Phone goes to voicemail. How long will that take?,synthetic_v2,other,URGENT,0
synth2_urgent_urg_641,"Hi there, We need assistance, A man is threatening people at the movies. He's aggressive and yelling. I don't see a weapon but he's big.",synthetic_v2,crime,URGENT,0
synth2_urgent_urg_768,"Hello, We need assistance, There's a small child like, alone at a hotel. No parent around. They look scared and lost. How long will that take?",synthetic_v2,other,URGENT,0
synth2_non_urgent_nu_59,There's flooding on the road at the train station from a broken hydrant. Thanks.,synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_85,"Yeah hi, There's a car double-parked blocking traffic at a coffee shop. Whenever you get a chance.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_80,My baby is choking on something! They're turning purple! I can't get it out!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_163,"Hey, A dog has been barking nonstop for about an hour in the garage. Owner isn't home. Thanks.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_19,Hurry! my coworker is choking! They can't breathe! I tried hitting their back but nothing's coming out! I'm so scared!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_427,"Hello, Can someone come? There's a suspicious person following me in the elevator. I'm scared. They've been behind me for blocks.",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_160,not sure if this is the right number but I'd like to know if there's a warrant out for an old traffic ticket.,synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_296,Please please! A 10 year old is choking at the restaurant! They're grabbing their throat! Someone help! Send an ambulance!,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_462,"Excuse me, Something happened, a man has chest tightness and their arm is numb. They have a history of heart problems. How long will that take?",synthetic_v2,medical,URGENT,1
synth2_non_urgent_nu_521,"Good evening, I have a question, Someone left a bag on the park bench. Been there all day. Whenever you get a chance.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_676,There's graffiti on our building that wasn't there yesterday.,synthetic_v2,crime,NON_URGENT,0
synth2_critical_crit_295,I found an elderly person unconscious on the floor! They're blue in the face! Not breathing! How long until help arrives?,synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_667,"I need to report something, my boss has been having chest pains for a uh, couple minutes. They're crying. I'm worried it might be their heart. What should I do?",synthetic_v2,medical,URGENT,0
synth2_critical_crit_120,Oh my God! my daughter touched a downed power line! They're unconscious! Hurry please!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_274,this isn't really an emergency but How do I get a copy of an accident report from last week? Let me know what I should do.,synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_349,"Hi, I need help, Smoke coming from a car at like, a laundromat. Getting thicker. No flames visible yet. Please send help.",synthetic_v2,fire,URGENT,0
synth2_non_urgent_nu_5,"Yeah hi, it's not urgent or anything but A dog has been barking nonstop all day at the shopping mall. Owner isn't home. Let me know what I should do.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_150,"Yeah hi, not sure if this is the right number but Loud music from a car in the parking lot for about 5 minutes. It's shaking my windows.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_509,Can someone come? I was attacked by a stray dog at a concert. Bites on my arm. It might be rabid. Thank you.,synthetic_v2,medical,URGENT,0
synth2_critical_crit_152,"Please! There's a male here who collapsed, no pulse, not breathing at all! Send an ambulance!",synthetic_v2,medical,CRITICAL,1
synth2_urgent_urg_642,"Hey, I don't know what to do, My elderly my friend with dementia wandered off. We can't find them. They've been gone an hour. Please send help.",synthetic_v2,other,URGENT,1
synth2_urgent_urg_194,"Yeah hi, I need to report something, Someone is trying to break into my house right now! I can hear them at the back door! Please send help.",synthetic_v2,crime,URGENT,0
synth2_critical_crit_332,Please please! Someone got stabbed at a restaurant! They're bleeding really bad! Blood is pooling on the ground!,synthetic_v2,crime,CRITICAL,1
synth2_critical_crit_185,Oh God oh God! I found my neighbor hanging! I cut them down but they're not breathing! Send an ambulance!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_142,"Hey, Someone keeps letting their dog poop on my lawn. Can anything be done? Thanks for your help.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_795,not sure if this is the right number but I twisted my ankle at the movies. Can put some weight on it. Is this an ER thing?,synthetic_v2,medical,NON_URGENT,0
synth2_non_urgent_nu_3,"Yeah hi, it's not urgent or anything but Someone stole my bike on the rooftop. I just noticed it's gone.",synthetic_v2,crime,NON_URGENT,0
synth2_urgent_urg_279,"Yeah hi, I need to report something, I was attacked by a stray dog at the beach. Bites on my arm. It might be rabid. Is someone coming?",synthetic_v2,medical,URGENT,0
synth2_non_urgent_nu_164,"Yeah hi, not sure if this is the right number but There are teenagers skateboarding in the parking structure. Not an emergency. Thanks.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_379,"Hello, Sorry, my kid dialed this by accident. No emergency here. Thank you.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_789,"Hey, Something happened, There's a uh, small fire at a pharmacy. Smoke is coming from a trash can. It could spread.",synthetic_v2,fire,URGENT,0
synth2_non_urgent_nu_32,"Hello, I just wanted to let you know, Where do I go to file a police report for insurance purposes? Thank you.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_197,"Excuse me, Something happened, There was a fender bender and now one of the drivers is complaining of neck pain. They don't want to move.",synthetic_v2,medical,URGENT,0
synth2_non_urgent_nu_219,"Hello, I just wanted to let you know, A car has been parked in a handicap spot without a permit at the movies. Thanks for your help.",synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_466,Oh no! my boyfriend boyfriend took a bunch of pills and now they're barely breathing! I think it's an overdose! How long until help arrives?,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_332,"Hello, There are teenagers skateboarding in the parking structure. Not an emergency. Appreciate it.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_618,"We need assistance, A kitchen fire at a restaurant. We used the extinguisher but there's still smoke and it might reignite. How long will that take?",synthetic_v2,fire,URGENT,0
synth2_non_urgent_nu_576,"Hi there, I just wanted to let you know, Where do I go to file a police report for insurance purposes?",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_101,"Good evening, I need to report something, A kitchen fire in my car. We used the extinguisher but there's still smoke and it uh, might reignite. What should I do?",synthetic_v2,fire,URGENT,0
synth2_non_urgent_nu_691,"Excuse me, not sure if this is the right number but I lost my phone at a nursing home. Is there a lost and found? Whenever you get a chance.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_763,"Hello, There's a situation here, Pedestrian got like, clipped by a car on the sidewalk. They can walk but their hip is hurting badly. Is someone coming?",synthetic_v2,medical,URGENT,0
synth2_non_urgent_nu_94,"Hi there, not sure if this is the right number but There's a party next door that's super loud. They won't turn it down. Let me know what I should do.",synthetic_v2,other,NON_URGENT,0
synth2_non_urgent_nu_636,this isn't really an emergency but There are teenagers skateboarding in the parking structure. Not an emergency. Thanks.,synthetic_v2,other,NON_URGENT,0
synth2_critical_crit_427,Hurry! Someone got stabbed at the train station! They're bleeding really bad! Blood is pooling on the ground! Please come quickly!,synthetic_v2,crime,CRITICAL,1
synth2_urgent_urg_398,"Yeah hi, Can someone come? I just saw two people uh, break the window of the store in a dorm room. They went inside. Please send help.",synthetic_v2,crime,URGENT,0
synth2_critical_crit_402,Oh my God! my mother touched a downed power line! They're unconscious! Hurry please!,synthetic_v2,medical,CRITICAL,1
synth2_non_urgent_nu_18,"Yeah hi, My neighbor is burning leaves in their backyard. The smoke is coming into my house.",synthetic_v2,fire,NON_URGENT,0
synth2_urgent_urg_342,"Hey, Something happened, There's a brush fire near the road at a warehouse. Small but it's windy and could grow. Can you send someone?",synthetic_v2,fire,URGENT,0
synth2_non_urgent_nu_159,"Hey, not sure if this is the right number but I accidentally hit the emergency button. I'm okay, no help needed. Thanks for your help.",synthetic_v2,other,NON_URGENT,0
synth2_urgent_urg_758,"I'm calling because A female in the basement is having an asthma attack. They're conscious but really struggling um, to breathe. Is someone coming?",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_95,"Good evening, There's a pregnant woman bleeding heavily. She's about 7 months along. Please send an ambulance. How long will that take?",synthetic_v2,medical,URGENT,1
synth2_urgent_urg_395,"Yeah hi, We need assistance, There's someone inside uh, my car going through my stuff at a stadium. They're still there. What should I do?",synthetic_v2,crime,URGENT,0
synth2_non_urgent_nu_507,"Hi, I have a question, My 64 year old has a low fever. They seem okay but I wanted to ask. Let me know what I should do.",synthetic_v2,medical,NON_URGENT,0
synth2_non_urgent_nu_788,"Hello, I just wanted to let you know, My 80 year old has a low fever. They seem okay but I wanted to ask.",synthetic_v2,medical,NON_URGENT,0
